category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,What is the actual alternative title for the song Drugs by Talking Heads?,Charged Up,Big Mess,Electricity,Little Dots,C,medium,false,
Music,"The Talking Heads song, which can also be referred to as Must Be Paid When It Comes, was originally released on the album True Stories.",False,True,,,A,medium,false,
Music,"The Talking Heads song that can also be recognized as My Feelings Are Mutual was released live for the first time in 2004, 26 years after its official live recording, on this album.",Live at CBGBs,The Name of this Band is Talking Heads,Stop Making Sense,The Warner Bros. Music Show,B,medium,false,
Music,A Talking Heads song title is the inspiration for a popular British bands name.,False,True,,,B,medium,false,
Music,"The Talking Heads song, that can be given the title Subjects of Zoology, was never recorded live.",True,False,,,B,medium,false,
Music,"The Talking Heads song, which can be given the alternative title Planet I Occupy Is Flawless, had a music video featured in Storytelling Giant.",True,False,,,B,medium,false,
Music,"This Talking Heads song, which can alternatively be titled An Arc With Incredible Significance, is the longest track on their album, Remain in Light.",True,False,,,A,medium,false,
Music,"Ludwig van Beethoven was a German composer who lived 1770-1827. Of the following composers, which one did he NOT know personally?",Joseph Haydn,Franz Schubert,Antonio Salieri,Frederic Chopin,D,medium,false,
Music,Frederic Chopin (1810-1849) was a Polish composer who lived in Paris. With which one of the following piano composers was Chopin acquainted?,Joseph Haydn,Johann Sebastian Bach,Franz Liszt,Wolfgang Mozart,C,medium,false,
Music,Sergei Rachmaninoff (1873-1943) was a Russian composer who toured the world giving concerts.  Which one of the following composers did Rachmaninoff know personally?,George Frideric Handel,Pyotr Tchaikovsky,Johann Sebastian Bach,Antonio Vivaldi,B,medium,false,
Music,Which of these composers wrote over 550 sonatas for keyboard?,Domenico Scarlatti,Wolfgang Amadeus Mozart,Carl Philipp Emanuel Bach,George Friedrich Handel,A,medium,false,
Music,"This composer ran away from home at the age of 12, giving piano concerts to support himself.  Later in life he composed a masterwork for the piano which was highly regarded, but which many performers considered too difficult to play.",Sergei Rachmaninoff,Claude Debussy,Isaac Albeniz,Johannes Brahms,C,medium,false,
Music,Of what disease did Chopin die?,Pancreatic Cancer,Syphilis,A stroke,Tuberculosis,D,medium,false,
Music,How many children did Johann Sebastian Bach have?,10,5,15,20,D,medium,false,
Music,Which of these composers who were also pianists had the largest hands?,Sergei Rachmaninoff,Wolfgang Amadeus Mozart,Franz Liszt,Ludwig Van Beethoven,A,medium,false,
Music,Which of these classical composers was married to a famous pianist?,Claude Debussy,Wolfgang Amadeus Mozart,Robert Schumann,Domenico Scarlatti,C,medium,false,
Music,Which of these composers who were also performing pianists was known for making women in his audience swoon?,Isaac Albeniz,Franz Liszt,Wolfgang Amadeus Mozart,Claude Debussy,B,medium,false,
Music,At what age did Ray Charles start to lose his sight?,None of these,At the age of five,He was born completely blind.,At the age of twenty,B,medium,false,
Music,Which member of Ray Charles family died in a drowning accident?,His mother,His father,His sister,His brother,D,medium,false,
Music,What is the title of Ray Charles first number one single that paved his way to stardom?,"Baby, Let Me Hold Your Hand",It Should Have Been Me,Kissa Me Baby,I Got a Woman,D,medium,false,
Music,Ray Charles has been arrested several times for this offense.,Possession of heroin,Possession of illegal guns,All of these,Rape attempt,A,medium,false,
Music,"What is the title of Ray Charles song that was proclaimed the state song of the U.S. state of Georgia on April 24, 1979?",Georgia On My Mind,Georgia,Beautiful Georgia,Tears of Georgia,A,medium,false,
Music,How many children did Ray Charles have?,Twenty,Twenty-three,Twelve,Fifteen,C,medium,false,
Music,How many Grammy Awards did Ray Charles receive throughout his career?,Thirty,Eleven,Seventeen,Twenty,C,medium,false,
Music,What singer and actor portrayed Ray Charles in the 2004 biographical movie about his life entitled Ray?,P. Diddy,Eddie Murphy,Jamie Foxx,Will Smith,C,medium,false,
Music,What disease caused the death of Ray Charles in 2004?,Tuberculosis,Heart attack,Cancer,Brain aneurysm,C,medium,false,
Music,In what U.S. city is there a bronze statue of Ray Charles built in his honor?,"Chicago, Illinois","Los Angeles, California","Austin, Texas","Albany, Georgia",D,medium,false,
Music,"What is the name of Amy Winehouses debut studio album, released on 20 October 2003 in the United Kingdom?",Honest,Back to Black,Frank,My Own Way,C,medium,false,
Music,"How many Grammy Awards did Amy Winehouses album Back to Black win at the 50th Grammy Awards on February 10, 2008?",Nine,Six,Eight,Five,D,medium,false,
Music,Why was Amy Winehouse reportedly expelled at the age fourteen from Sylvia Young Theatre School in London?,She sang in class disturbing everybody.,She was caught drinking.,She pierced her nose.,She offended a teacher.,C,medium,false,
Music,What was the first musical instrument that Amy House was given when she was thirteen?,Piano,Violin,Trumpet,Guitar,D,medium,false,
Music,"What rapper made a remix of Amy Winehouses hit single Rehab in 2007, adding new verses?",Jay-Z,Chingy,Kanye West,50 Cent,A,medium,false,
Music,What male singer chose Amy Winehouses song Love Is a Losing Game as his favorite on the BBC Radio Four programme Desert Island Discs?,Robbie Williams,Elton John,Sting,George Michael,D,medium,false,
Music,What is the name of the sculpture of Amy Winehouse displayed at the Londons Mall Galleries in an exhibit that opened in May 2008?,Excess,Wine,Confession,Alien,A,medium,false,
Music,What female singer said that thanks to Amy Winehouses success her way to the United States public was a bit smoother?,Lady GaGa,Lily Allen,Duffy,Adele,D,medium,false,
Music,The video to which of the following Amy Winehouse songs is black and white and features a funeral?,Tears Dry on Their Own,You Know Im No Good,Back to Black,Some Unholy War,C,medium,false,
Music,What is the name of Amy Winehouses signature hairstyle which has been often spoofed and copied?,Mortitia Addams,Beehive,Turtle,60s updo,B,medium,false,
Music,The first instrument David Bryan learnt to play was the piano.,True,False,,,B,medium,false,
Music,Which astrological sign is David Bryan?,Aquarius,Scorpio,Sagittarius,Aries,A,medium,false,
Music,David Bryan has a pet python called Boots.,True,False,,,B,medium,false,
Music,"What is the name of the band of which David Bryan and Jon Bon Jovi were members, before the formation of Bon Jovi?",Altantic City Expressway,New Jersey Syndicate,New Jersey Brotherhood,Atlantic Freeway,A,medium,false,
Music,David Bryan can also play the accordion.,False,True,,,B,medium,false,
Music,Which Bon Jovi song did David Bryan sing on his solo album Lunar Eclipse?,Joey,In These Arms,Ill Be There For You,These Days,B,medium,false,
Music,David Bryan studied medicine before he joined the band Bon Jovi.,True,False,,,B,medium,false,
Music,At what age did David Bryan begin to play the piano?,7,9,5,3,A,medium,false,
Music,Who taught David Bryan to play the piano?,Ernie Hack,Emory Hack,Eamon Hack,Eddie Hack,B,medium,false,
Music,Malice Mizer is an Oshare Kei band.,False,True,,,A,medium,false,
Music,Who were the founding members of the band Malice Mizer?,Gackt and Mana,Tetsu and Kozi,Mana and Kozi,Gackt and Kami,C,medium,false,
Music,Which one of these people has never appeared on the vocals of a Malice Mizer song?,Mana,Klaha,Gackt,Hyde,D,medium,false,
Music,Malice Mizer released the majority of their CDs with which label?,EMI,Sony Japan,Columbia,Midi:Nette,D,medium,false,
Music,"Which member of the band Malice Mizer portrayed a fallen angel during one of their tours, and at the end of the show appeared to ascend?",Tetsu,Gackt,Klaha,Mana,B,medium,false,
Music,"How did Kami, Malice Mizers drummer, die?",Subarachnoid hemorrhage,Cancer,Overdose,Cardiomyopathy,A,medium,false,
Music,"After drummer Kami died, how did Malice Mizer recognize him on their albums?",They dedicated each album to him but did recognize the new drummers.,They called him their eternal blood relative and didn’t name or recognize other drummers.,They only used pre-recorded tracks of his drumming.,They replaced him with Gaz.,B,medium,false,
Music,Gackt from Malice Mizer starred in the film Bara No Konrei with fellow band members.,False,True,,,A,medium,false,
Music,During what period did the band Malice Mizer produce music?,1990 - 2001,1992 - 2002,1990 - 2000,1992 - 2001,D,medium,false,
Music,What year was the CD/collection of Malice Mizer songs released?,2007,2003,2002,2005,A,medium,false,
Music,Which member of One Direction was the lead singer for the band White Eskimo?,Harry,Niall,Zayn,Louis,A,medium,false,
Music,One Direction was formed during what singing competition?,X Factor USA,X Factor UK,Music Idol UK,Americas Got Talent,B,medium,false,
Music,Harry Styles is the oldest of the original One Direction members.,False,True,,,A,medium,false,
Music,What is the title of One Directions debut studio album?,Live While Were Young,Take Me Away,What Makes You Beautiful,Up All Night,D,medium,false,
Music,Which of these is not a One Direction song?,Live While Were Young,Somebody to Love,One Thing,What Makes You Beautiful,B,medium,false,
Music,What product did One Direction advertise together with football star Drew Brees while singing their song Live While Were Young?,Dr. Pepper,Sprite,Coca Cola,Pepsi,D,medium,false,
Music,Did One Direction win The X factor UK?,No,Yes,,,A,medium,false,
Music,Sugababes were formed as a group in 1998 in this city.,Edinburgh,New York,Manchester,London,D,medium,false,
Music,Which of these is not one of the three original members of the Sugababes?,Keisha Buchanan,Heidi Range,Mutya Buena,Siobhan Donaghy,B,medium,false,
Music,Why did Siobhán Donaghys leave Sugababes in 2001?,She was pregnant.,She felt successful enough to start a solo career.,She was exhausted from the fights within the group.,She wanted to pursue a fashion career.,C,medium,false,
Music,What was the first Sugababes single that reached a number one position in the United Kingdom?,Round Round,Freak Like Me,Overload,Too Lost In You,B,medium,false,
Music,Which of these singles by Sugababes has reached a number one position in the United Kingdom?,Stronger,Round Round,All of these,Freak Like Me,C,medium,false,
Music,In 2003 Sugababes released the single Shape which featured a sample from a 1993 song by this celebrated musician.,Sting,Mick Jagger,Elton John,Tom Jones,A,medium,false,
Music,What single by Sugababes was featured in the soundtrack of the 2003 movie Love Actually?,In The Middle,Caught In A Moment,Too Lost In You,Hole In the Head,C,medium,false,
Music,On 21 December 2005 it was announced that this member had left the Sugababes.,Mutya Buena,Heidi Range,None of these,Keisha Buchanan,A,medium,false,
Music,"With the release of this single in September 24, 2007, Sugababes became the first girl band to top the UK Singles Chart based solely on downloads.",Change,Easy,About You Now,Denial,C,medium,false,
Music,"What is the name of Sugababes sixth studio album, released on October 20, 2008?",Catfights and Spotlights,Three,Taller In More Ways,Change,A,medium,false,
